id,title,channel,categories,text_length,attachments_count,images_count,url,markdown_path
343,园区教育局召开教育信息化工作会议,图文报道,图文报道,1238,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=343,suzhou_djg_site_crawl_2026-05-15\articles\343_园区教育局召开教育信息化工作会议.md
344,相城区举行多媒体软件竞赛活动,图文报道,图文报道,498,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=344,suzhou_djg_site_crawl_2026-05-15\articles\344_相城区举行多媒体软件竞赛活动.md
345,2013年吴中区中小学网络教研比赛圆满落幕,图文报道,图文报道,430,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=345,suzhou_djg_site_crawl_2026-05-15\articles\345_2013年吴中区中小学网络教研比赛圆满落幕.md
346,昆山市举办中小学骨干教师交互式白板应用培训,图文报道,图文报道,243,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=346,suzhou_djg_site_crawl_2026-05-15\articles\346_昆山市举办中小学骨干教师交互式白板应用培训.md
347,昆山市教育技术工作会议顺利召开,图文报道,图文报道,550,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=347,suzhou_djg_site_crawl_2026-05-15\articles\347_昆山市教育技术工作会议顺利召开.md
348,我局召开直属学校新学期开学工作会议,图文报道,图文报道,553,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=348,suzhou_djg_site_crawl_2026-05-15\articles\348_我局召开直属学校新学期开学工作会议.md
349,相城实验中学国家级课题汇报展示课,图文报道,图文报道,388,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=349,suzhou_djg_site_crawl_2026-05-15\articles\349_相城实验中学国家级课题汇报展示课.md
350,相城区中小学教技室主任会议在相城中等专业学校召开,图文报道,图文报道,325,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=350,suzhou_djg_site_crawl_2026-05-15\articles\350_相城区中小学教技室主任会议在相城中等专业学校召开.md
351,省级以上“十二五”教育技术研究会促进学校交流,图文报道,图文报道,358,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=351,suzhou_djg_site_crawl_2026-05-15\articles\351_省级以上“十二五”教育技术研究会促进学校交流.md
352,市教育局信息处解读《苏州市教育信息化五年行动计划（2013—2017,图文报道,图文报道,581,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=352,suzhou_djg_site_crawl_2026-05-15\articles\352_市教育局信息处解读《苏州市教育信息化五年行动计划（2013—2017.md
353,昆山市幼儿园教育技术应用能手教学展示活动圆满结束,图文报道,图文报道,240,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=353,suzhou_djg_site_crawl_2026-05-15\articles\353_昆山市幼儿园教育技术应用能手教学展示活动圆满结束.md
354,吴中区顺利召开中小学教育技术装备管理工作会议,图文报道,图文报道,716,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=354,suzhou_djg_site_crawl_2026-05-15\articles\354_吴中区顺利召开中小学教育技术装备管理工作会议.md
355,“点点GO”举行小记者大记者见面会,图文报道,图文报道,289,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=355,suzhou_djg_site_crawl_2026-05-15\articles\355_“点点GO”举行小记者大记者见面会.md
356,“未来教室”应用培训班开班：51名种子教师尝先,图文报道,图文报道,420,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=356,suzhou_djg_site_crawl_2026-05-15\articles\356_“未来教室”应用培训班开班：51名种子教师尝先.md
357,苏州市电化教育馆：教育电视全国评比中斩获大奖,图文报道,图文报道,375,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=357,suzhou_djg_site_crawl_2026-05-15\articles\357_苏州市电化教育馆：教育电视全国评比中斩获大奖.md
358,2500余代表云集苏州参加全国电化学会议,图文报道,图文报道,379,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=358,suzhou_djg_site_crawl_2026-05-15\articles\358_2500余代表云集苏州参加全国电化学会议.md
359,苏州5部作品入围全国校园电视“金犊奖”,图文报道,图文报道,421,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=359,suzhou_djg_site_crawl_2026-05-15\articles\359_苏州5部作品入围全国校园电视“金犊奖”.md
360,直属学校教育信息化联络员大会:分享智慧 共创未来,图文报道,图文报道,467,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=360,suzhou_djg_site_crawl_2026-05-15\articles\360_直属学校教育信息化联络员大会_分享智慧 共创未来.md
361,昆山市第二届教育信息化领导力培训班开班,图文报道,图文报道,473,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=361,suzhou_djg_site_crawl_2026-05-15\articles\361_昆山市第二届教育信息化领导力培训班开班.md
362,苏州教师信息化领导力再培训,图文报道,图文报道,362,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=362,suzhou_djg_site_crawl_2026-05-15\articles\362_苏州教师信息化领导力再培训.md
363,昆山市校园电视节目制作实训班在古镇千灯顺利结业,图文报道,图文报道,206,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=363,suzhou_djg_site_crawl_2026-05-15\articles\363_昆山市校园电视节目制作实训班在古镇千灯顺利结业.md
364,市教育局领导莅临苏州电教馆调研,图文报道,图文报道,520,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=364,suzhou_djg_site_crawl_2026-05-15\articles\364_市教育局领导莅临苏州电教馆调研.md
365,省教育厅领导测评“苏州教育”网站,图文报道,图文报道,319,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=365,suzhou_djg_site_crawl_2026-05-15\articles\365_省教育厅领导测评“苏州教育”网站.md
366,苏州市教育学会教育技术分会召开换届改选大会,图文报道,图文报道,551,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=366,suzhou_djg_site_crawl_2026-05-15\articles\366_苏州市教育学会教育技术分会召开换届改选大会.md
367,“点点 GO”小记者的别样圣诞节,图文报道,图文报道,200,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=367,suzhou_djg_site_crawl_2026-05-15\articles\367_“点点 GO”小记者的别样圣诞节.md
368,蔡丽新为教育系统党员宣讲十八届三中全会精神,图文报道,图文报道,272,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=368,suzhou_djg_site_crawl_2026-05-15\articles\368_蔡丽新为教育系统党员宣讲十八届三中全会精神.md
369,2014 年“苏州教育电视”通讯员工作会召开,图文报道,图文报道,372,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=369,suzhou_djg_site_crawl_2026-05-15\articles\369_2014 年“苏州教育电视”通讯员工作会召开.md
370,顾月华：加强校长信息化能力 把数字办公室装入大脑里,图文报道,图文报道,485,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=370,suzhou_djg_site_crawl_2026-05-15\articles\370_顾月华：加强校长信息化能力 把数字办公室装入大脑里.md
371,教育部教育信息化管理办刘学民调研苏州教育信息化,图文报道,图文报道,412,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=371,suzhou_djg_site_crawl_2026-05-15\articles\371_教育部教育信息化管理办刘学民调研苏州教育信息化.md
372,【智慧教育推进中】苏州教师“未来教室”：有望破解多个教学难题,图文报道,图文报道,431,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=372,suzhou_djg_site_crawl_2026-05-15\articles\372_【智慧教育推进中】苏州教师“未来教室”：有望破解多个教学难题.md
373,市实小未来教室“实演”：“无纸”的教与学充满奇妙,图文报道,图文报道,343,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=373,suzhou_djg_site_crawl_2026-05-15\articles\373_市实小未来教室“实演”：“无纸”的教与学充满奇妙.md
374,全媒体时代下的苏州教育宣传：师生百姓要有更多话语权,图文报道,图文报道,347,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=374,suzhou_djg_site_crawl_2026-05-15\articles\374_全媒体时代下的苏州教育宣传：师生百姓要有更多话语权.md
375,2014教育信息化:智慧教育唱主角,图文报道,图文报道,270,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=375,suzhou_djg_site_crawl_2026-05-15\articles\375_2014教育信息化_智慧教育唱主角.md
376,第五届信息技术“高研班”聚焦 “微课”,图文报道,图文报道,462,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=376,suzhou_djg_site_crawl_2026-05-15\articles\376_第五届信息技术“高研班”聚焦 “微课”.md
377,市教育局周春良副局长调研园区教育信息化工作,图文报道,图文报道,549,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=377,suzhou_djg_site_crawl_2026-05-15\articles\377_市教育局周春良副局长调研园区教育信息化工作.md
378,新老党员共同开展群众路线学习活动,图文报道,图文报道,344,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=378,suzhou_djg_site_crawl_2026-05-15\articles\378_新老党员共同开展群众路线学习活动.md
379,中国教育发展基金会举办培训班助力实验学校发展,图文报道,图文报道,351,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=379,suzhou_djg_site_crawl_2026-05-15\articles\379_中国教育发展基金会举办培训班助力实验学校发展.md
380,苏城教师未来教室里演绎多样化教学,图文报道,图文报道,435,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=380,suzhou_djg_site_crawl_2026-05-15\articles\380_苏城教师未来教室里演绎多样化教学.md
381,未来教室： 引领教育新潮流,图文报道,图文报道,741,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=381,suzhou_djg_site_crawl_2026-05-15\articles\381_未来教室： 引领教育新潮流.md
382,吴中区翻转课堂及微课程第二期培训圆满结束,图文报道,图文报道,281,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=382,suzhou_djg_site_crawl_2026-05-15\articles\382_吴中区翻转课堂及微课程第二期培训圆满结束.md
383,2014年市教育信息化“双高班”再度开班,图文报道,图文报道,565,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=383,suzhou_djg_site_crawl_2026-05-15\articles\383_2014年市教育信息化“双高班”再度开班.md
384,【信息化背景下的教育对话】长桥中心小学：在这里“朴质”上演“,图文报道,图文报道,1558,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=384,suzhou_djg_site_crawl_2026-05-15\articles\384_【信息化背景下的教育对话】长桥中心小学：在这里“朴质”上演“.md
385,“点点GO”小记者走进老年公寓开展志愿服务,图文报道,图文报道,199,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=385,suzhou_djg_site_crawl_2026-05-15\articles\385_“点点GO”小记者走进老年公寓开展志愿服务.md
386,未来三年苏州将建20-30所“智慧校园”示范校,图文报道,图文报道,959,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=386,suzhou_djg_site_crawl_2026-05-15\articles\386_未来三年苏州将建20-30所“智慧校园”示范校.md
387,2014苏州教师网络团队赛：“微”风袭来,图文报道,图文报道,499,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=387,suzhou_djg_site_crawl_2026-05-15\articles\387_2014苏州教师网络团队赛：“微”风袭来.md
388,中央电教馆王珠珠馆长来苏调研教育信息化,图文报道,图文报道,550,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=388,suzhou_djg_site_crawl_2026-05-15\articles\388_中央电教馆王珠珠馆长来苏调研教育信息化.md
389,“苏州智慧教育软课题”结题受专家肯定,图文报道,图文报道,414,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=389,suzhou_djg_site_crawl_2026-05-15\articles\389_“苏州智慧教育软课题”结题受专家肯定.md
390,【教育信息化论坛专辑】信息化专家共话创新发展,图文报道,图文报道,606,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=390,suzhou_djg_site_crawl_2026-05-15\articles\390_【教育信息化论坛专辑】信息化专家共话创新发展.md
391,【教育信息化论坛专辑】看现场：场内爆满无座位 场外手机看直播,图文报道,图文报道,436,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=391,suzhou_djg_site_crawl_2026-05-15\articles\391_【教育信息化论坛专辑】看现场：场内爆满无座位 场外手机看直播.md
392,【教育信息化论坛专辑】看现场 雷潮滋：教育信息化重点不在精良,图文报道,图文报道,417,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=392,suzhou_djg_site_crawl_2026-05-15\articles\392_【教育信息化论坛专辑】看现场 雷潮滋：教育信息化重点不在精良.md
393,【教育信息化论坛专辑】分论坛(一)：大数据让智慧校园更智慧,图文报道,图文报道,709,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=393,suzhou_djg_site_crawl_2026-05-15\articles\393_【教育信息化论坛专辑】分论坛(一)：大数据让智慧校园更智慧.md
394,【教育信息化论坛专辑】分论坛（二）：网络电脑不是幼儿教育中的,图文报道,图文报道,533,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=394,suzhou_djg_site_crawl_2026-05-15\articles\394_【教育信息化论坛专辑】分论坛（二）：网络电脑不是幼儿教育中的.md
395,【教育信息化论坛专辑】分论坛（三）促进区域发展：教育信息化之,图文报道,图文报道,640,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=395,suzhou_djg_site_crawl_2026-05-15\articles\395_【教育信息化论坛专辑】分论坛（三）促进区域发展：教育信息化之.md
396,【教育信息化论坛专辑】分论坛（四）：中国MOOC发展与对策,图文报道,图文报道,702,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=396,suzhou_djg_site_crawl_2026-05-15\articles\396_【教育信息化论坛专辑】分论坛（四）：中国MOOC发展与对策.md
397,【教育信息化论坛专辑】分论坛（五）教育信息化挑战幼儿教师三大,图文报道,图文报道,700,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=397,suzhou_djg_site_crawl_2026-05-15\articles\397_【教育信息化论坛专辑】分论坛（五）教育信息化挑战幼儿教师三大.md
398,【教育信息化论坛专辑】分论坛（六）：翻转课堂与微课制回归学习,图文报道,图文报道,660,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=398,suzhou_djg_site_crawl_2026-05-15\articles\398_【教育信息化论坛专辑】分论坛（六）：翻转课堂与微课制回归学习.md
399,全省电教馆长共商中小学教育卡项目推广项目,图文报道,图文报道,450,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=399,suzhou_djg_site_crawl_2026-05-15\articles\399_全省电教馆长共商中小学教育卡项目推广项目.md
400,信息技术与课程整合让幼儿课堂更有趣,图文报道,图文报道,541,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=400,suzhou_djg_site_crawl_2026-05-15\articles\400_信息技术与课程整合让幼儿课堂更有趣.md
401,吴中区成功承办苏州市信息技术与课程整合优秀课评优活动,图文报道,图文报道,259,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=401,suzhou_djg_site_crawl_2026-05-15\articles\401_吴中区成功承办苏州市信息技术与课程整合优秀课评优活动.md
402,苏州电教馆：“微课设计与制作”省外培训班开班,图文报道,图文报道,586,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=402,suzhou_djg_site_crawl_2026-05-15\articles\402_苏州电教馆：“微课设计与制作”省外培训班开班.md
403,苏州电教馆：“微课设计与制作”省外培训班开班,图文报道,图文报道,586,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=403,suzhou_djg_site_crawl_2026-05-15\articles\403_苏州电教馆：“微课设计与制作”省外培训班开班.md
404,第十一届中国中小学校园影视评选苏州载誉而归,图文报道,图文报道,394,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=404,suzhou_djg_site_crawl_2026-05-15\articles\404_第十一届中国中小学校园影视评选苏州载誉而归.md
